channels,loss,optimizer,lr,phase_spice_portable,epoch,test_accuracy,test_correct,train_loss,trial_wall_time_s
8,cross_entropy,sgd,2.0,False,7,0.902,902,0.33795488929748535,0.043469542000000416
8,cross_entropy,sgd,2.0,False,8,0.906,906,0.32367818915843966,0.04943212500000005
8,cross_entropy,sgd,2.0,False,9,0.909,909,0.2930969240665436,0.05547075000000046
8,cross_entropy,sgd,2.0,False,10,0.918,918,0.27228968143463134,0.06130800000000036
8,cross_entropy,sgd,2.0,False,11,0.904,904,0.2564811861515045,0.06670958400000071
8,cross_entropy,sgd,2.0,False,12,0.924,924,0.23970581221580506,0.0725404170000008
8,cross_entropy,sgd,2.0,False,13,0.917,917,0.22554102683067323,0.0779323750000005
8,cross_entropy,sgd,2.0,False,14,0.914,914,0.22056786751747132,0.08337558400000056
8,cross_entropy,sgd,2.0,False,15,0.916,916,0.2030828720331192,0.0889641250000004
8,cross_entropy,sgd,2.0,False,16,0.928,928,0.19506496930122375,0.09495633400000081
8,cross_entropy,sgd,2.0,False,17,0.929,929,0.18235713517665864,0.1008429590000004
8,cross_entropy,sgd,2.0,False,18,0.927,927,0.17307532131671904,0.10631545900000017
8,cross_entropy,sgd,2.0,False,19,0.925,925,0.16166751235723495,0.11331445900000059
8,cross_entropy,sgd,2.0,False,20,0.927,927,0.16080812346935272,0.11880870900000051
8,mse_linear,sgd,0.2,True,1,0.273,273,0.6332094621658325,0.005778332999999414
8,mse_linear,sgd,0.2,True,2,0.421,421,0.359431113243103,0.011671874999999332
8,mse_linear,sgd,0.2,True,3,0.497,497,0.3467332408428192,0.01738579199999979
8,mse_linear,sgd,0.2,True,4,0.542,542,0.3384595377445221,0.02303662499999959
8,mse_linear,sgd,0.2,True,5,0.549,549,0.3291709387302399,0.028695916999999405
8,mse_linear,sgd,0.2,True,6,0.598,598,0.3188505756855011,0.03434199999999965
8,mse_linear,sgd,0.2,True,7,0.595,595,0.3077331793308258,0.039536707999999976
8,mse_linear,sgd,0.2,True,8,0.601,601,0.29629628133773805,0.04514891699999968
8,mse_linear,sgd,0.2,True,9,0.612,612,0.28514740586280823,0.05082645799999952
8,mse_linear,sgd,0.2,True,10,0.619,619,0.27472692489624023,0.05651016699999989
8,mse_linear,sgd,0.2,True,11,0.627,627,0.26530440950393674,0.06230183299999936
8,mse_linear,sgd,0.2,True,12,0.639,639,0.2573231120109558,0.0679299999999996
8,mse_linear,sgd,0.2,True,13,0.649,649,0.25031683647632597,0.0736889999999999
8,mse_linear,sgd,0.2,True,14,0.664,664,0.24424774134159088,0.07936545799999983
8,mse_linear,sgd,0.2,True,15,0.685,685,0.23898419117927552,0.08510516700000004
8,mse_linear,sgd,0.2,True,16,0.697,697,0.23429891979694367,0.09076537499999926
8,mse_linear,sgd,0.2,True,17,0.703,703,0.23017350435256959,0.09641024999999992
8,mse_linear,sgd,0.2,True,18,0.716,716,0.22625070536136627,0.10204674999999952
8,mse_linear,sgd,0.2,True,19,0.712,712,0.22281763827800752,0.10731866699999948
8,mse_linear,sgd,0.2,True,20,0.735,735,0.21962474966049195,0.11301087499999962
8,mse_linear,sgd,1.0,True,1,0.475,475,0.4197005422115326,0.006443374999999918
8,mse_linear,sgd,1.0,True,2,0.532,532,0.2998893744945526,0.01285191699999988
8,mse_linear,sgd,1.0,True,3,0.634,634,0.25396708726882933,0.01871029199999974
8,mse_linear,sgd,1.0,True,4,0.716,716,0.22837922620773315,0.024447499999999955
8,mse_linear,sgd,1.0,True,5,0.73,730,0.21416584599018096,0.030170166999999637
8,mse_linear,sgd,1.0,True,6,0.756,756,0.2037205070257187,0.035862791999999644
8,mse_linear,sgd,1.0,True,7,0.751,751,0.19661747682094574,0.04114520899999974
8,mse_linear,sgd,1.0,True,8,0.77,770,0.19163279914855957,0.046763375000000273
8,mse_linear,sgd,1.0,True,9,0.828,828,0.18704943287372588,0.052491041999999766
8,mse_linear,sgd,1.0,True,10,0.821,821,0.18251099491119385,0.05777808399999973
8,mse_linear,sgd,1.0,True,11,0.815,815,0.17825757658481597,0.06299279200000019
8,mse_linear,sgd,1.0,True,12,0.834,834,0.1763893027305603,0.06862354200000009
8,mse_linear,sgd,1.0,True,13,0.838,838,0.17314339637756349,0.07437262499999964
8,mse_linear,sgd,1.0,True,14,0.845,845,0.1716028332710266,0.08027962500000019
8,mse_linear,sgd,1.0,True,15,0.822,822,0.1683017337322235,0.08557483399999999
8,mse_linear,sgd,1.0,True,16,0.857,857,0.1665815703868866,0.09112091700000047
8,mse_linear,sgd,1.0,True,17,0.853,853,0.16536442625522613,0.09638941700000014
8,mse_linear,sgd,1.0,True,18,0.875,875,0.16519424200057983,0.10194504199999965
8,mse_linear,sgd,1.0,True,19,0.868,868,0.162714071393013,0.1071226670000005
8,mse_linear,sgd,1.0,True,20,0.861,861,0.15994105076789855,0.11235412500000042
8,mse_linear,sgd,2.0,True,1,0.633,633,0.3765022850036621,0.0059944169999992525
8,mse_linear,sgd,2.0,True,2,0.743,743,0.2466391155719757,0.011646041999999746
8,mse_linear,sgd,2.0,True,3,0.746,746,0.21555971789360046,0.017571666999999458
8,mse_linear,sgd,2.0,True,4,0.797,797,0.20524022078514098,0.023406416999999458
8,mse_linear,sgd,2.0,True,5,0.795,795,0.19561361289024354,0.0286681669999993
8,mse_linear,sgd,2.0,True,6,0.821,821,0.1878448576927185,0.03439874999999937
8,mse_linear,sgd,2.0,True,7,0.831,831,0.18630278968811034,0.04025641699999927
8,mse_linear,sgd,2.0,True,8,0.837,837,0.1791789184808731,0.04611070799999961
8,mse_linear,sgd,2.0,True,9,0.853,853,0.1803295614719391,0.05208804199999939
8,mse_linear,sgd,2.0,True,10,0.844,844,0.18094470512866973,0.057362541999999905
8,mse_linear,sgd,2.0,True,11,0.838,838,0.17690230453014374,0.06280416699999947
8,mse_linear,sgd,2.0,True,12,0.857,857,0.17263565516471863,0.06853449999999928
8,mse_linear,sgd,2.0,True,13,0.871,871,0.16595732545852662,0.07436729199999981
8,mse_linear,sgd,2.0,True,14,0.864,864,0.17505253171920776,0.07994104199999974
8,mse_linear,sgd,2.0,True,15,0.847,847,0.17068457102775575,0.08520816699999934
8,mse_linear,sgd,2.0,True,16,0.821,821,0.17297582519054414,0.09050562499999959
8,mse_linear,sgd,2.0,True,17,0.842,842,0.16602255630493165,0.09618616699999993
8,mse_linear,sgd,2.0,True,18,0.858,858,0.16505966019630433,0.10144420799999931
8,mse_linear,sgd,2.0,True,19,0.884,884,0.1550050148367882,0.10706995799999941
8,mse_linear,sgd,2.0,True,20,0.851,851,0.1628829425573349,0.11220062499999983
8,mse_tanh,sgd,0.2,True,1,0.271,271,0.6524948348999023,0.005929750000000844
8,mse_tanh,sgd,0.2,True,2,0.379,379,0.38567404508590697,0.011852708000000156
8,mse_tanh,sgd,0.2,True,3,0.409,409,0.3598302080631256,0.01790150000000068
8,mse_tanh,sgd,0.2,True,4,0.413,413,0.3548127925395966,0.023729417000000197
8,mse_tanh,sgd,0.2,True,5,0.401,401,0.3523390588760376,0.02912391700000061
8,mse_tanh,sgd,0.2,True,6,0.401,401,0.3502205743789673,0.0344515000000003
8,mse_tanh,sgd,0.2,True,7,0.403,403,0.34794531536102297,0.0397490420000004
